2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4796,5, ,A2, 2941 GRACE AVENUE                         ,            ,10469,1,0,1,4 750,1 000,1925,  1 , A2 ,$150 000,12/21/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4803,43, ,A5, 2722 GUNTHER AVENUE                       ,            ,10469,1,0,1,2 470,1 088,1955,  1 , A5 ,$370 000,4/23/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4803,43, ,A5, 2720 GUNTHER AVENUE                       ,            ,10469,1,0,1,2 470,1 088,1955,  1 , A5 ,$214 120,12/11/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4803,145, ,A5, 2728 GUNTHER AVENUE                       ,            ,10469,1,0,1,1 520,1 088,1955,  1 , A5 ,$0,1/28/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4884,23, ,A2, 3447 ELY AVENUE                           ,            ,10469,1,0,1,2 375,1 140,1920,  1 , A2 ,$0,5/16/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4884,33, ,A1, 3403 ELY AVENUE                           ,            ,10469,1,0,1,2 660,828,1930,  1 , A1 ,$281 200,4/23/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4888,22, ,A5, 1310 EAST 223 STREET                      ,            ,10466,1,0,1,1 600,960,1950,  1 , A5 ,$0,4/5/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,14, ,A5, 1263 EAST 223RD STREET                    ,            ,10466,1,0,1,2 233,1 455,1955,  1 , A5 ,$305 000,8/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVENUE                   ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$324 000,5/21/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$154 500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4898,46, ,A5, 1816 SCHIEFFELIN AVE                      ,            ,10466,1,0,1,2 325,1 674,1955,  1 , A5 ,$500,9/10/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4899,31, ,A1, 1217 EAST 224 STREET                      ,            ,10466,1,0,1,2 685,1 428,1930,  1 , A1 ,$240 000,7/25/2013
